Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,sellerId,isPChome,isNC17,couponActid,BU
DEABHV-A900B18XQ,DEABHV,/items/DEABHVA900B18XQ/000002_1648015117.jpg,/items/DEABHVA900B18XQ/000001_1648015117.jpg,《HOPMA》工業風四門十層鞋櫃-漂流木,"《HOPMA》工業風四門十層鞋櫃-漂流木\r\ndiy家具
磁扣開合設計
層板半圓孔溝槽固定不滑動
防撞墊片貼心設計
透氣孔設計鞋櫃不悶臭",1388,1388,,,,,1,0,[],ec
DEAB6G-A63832626,DEABJA,/items/DEAB6GA63832626/000001_1614651523.jpg,/items/DEAB6GA63832626/000001_1614651523.jpg,柏拉圖現代雙門鞋櫃,"柏拉圖現代雙門鞋櫃\r\n約可放15雙鞋(鞋款不同將造成誤差)
■雙門設計，隔絕灰塵髒汙
■ 採塑合板，堅固耐用
■ 活動板層，隨意調整高度
■ 靴類 涼鞋 球鞋妥善收納
■ 尺寸：61.7寬 x 32.5深 x 89高 cm",899,899,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJA-A900AEPZC,DEABJA,/items/DEABJAA900AEPZC/000001_1575964808.jpg,/items/DEABJAA900AEPZC/000001_1575964808.jpg,TZUMii  艾拉七層鞋櫃-胡桃木色,"TZUMii  艾拉七層鞋櫃-胡桃木色\r\n● 簡約大容量設計款
● ㄇ字型擋板設計，不怕物品掉落
● 開放式穿換鞋便利
● 適合客廳、玄關各個空間擺置",899,899,,,,,1,0,[],ec
DEABJA-A900AXATM,DEABJA,/items/DEABJAA900AXATM/000002_1663035150.jpg,/items/DEABJAA900AXATM/000001_1663035150.jpg,TZUMii雙門十層鞋櫃-白色,"TZUMii雙門十層鞋櫃-白色\r\n●大容量10層可收納
●半開放式結合使用更便利
●結構穩固不易搖晃

★其他規格選擇★►胡桃木色►白色►淺橡木色",1499,1499,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAA9R-A900AEGEC,DEABJA,/items/QFAA9RA900AEGEC/000001_1575529282.jpg,/items/QFAA9RA900AEGEC/000001_1575529282.jpg,《阿瑞斯》艾拉開放式五層鞋櫃-淺橡木色,"《阿瑞斯》艾拉開放式五層鞋櫃-淺橡木色\r\n● 簡約大容量設計款
● ㄇ字型擋板設計，不怕物品掉落
● 開放式穿換鞋便利
● 適合客廳、玄關各個空間擺置",899,899,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJA-A900B8X89,DEABJA,/items/DEABJAA900B8X89/000002_1651039502.jpg,/items/DEABJAA900B8X89/000001_1651039502.jpg,TZUMii收納職人雙門一抽鞋櫃,"TZUMii收納職人雙門一抽鞋櫃\r\n●無把手設計，一按即開門
●層板可依需求調整高低
●ㄇ型擋板放置物品防掉落",1779,1779,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAA9R-A900AEGCS,DEABJA,/items/QFAA9RA900AEGCS/000001_1575528846.jpg,/items/QFAA9RA900AEGCS/000001_1575528846.jpg,《阿瑞斯》艾拉開放式五層鞋櫃-胡桃木色,"《阿瑞斯》艾拉開放式五層鞋櫃-胡桃木色\r\n● 簡約大容量設計款
● ㄇ字型擋板設計，不怕物品掉落
● 開放式穿換鞋便利
● 適合客廳、玄關各個空間擺置",899,899,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJM-A900BKZKL,DEABJM,/items/DEABJMA900BKZKL/000002_1646105549.jpg,/items/DEABJMA900BKZKL/000001_1646105548.jpg,日本【YAMAZAKI】tower鞋櫃分層架(白)2件組,"日本【YAMAZAKI】tower鞋櫃分層架(白)2件組★日本百年品牌★玄關收納 /鞋架/客廳收納\r\n■日本百年品牌
★耐重3kg
★可放置約6雙鞋(*視鞋子尺寸而定)
★開放式設計、找鞋子更方便
★雙層收納、有效利用空間
★各種鞋類皆可使用

►白色
►黑色",1500,1500,,,,,1,0,[],ec
CCAA07-A42291842,DEABJA,/items/CCAA07A42291842/000002_1648091410.jpg,/items/CCAA07A42291842/000001_1648091410.jpg,《好生活》多功能三門鞋櫃,"TZUMii多功能三門鞋櫃(W80xH84/cm)\r\n‧三門設計磁鐵固定
‧簡單都會風格易於搭配
‧加厚平台可放擺設品、鞋盒
‧白色+原木色帶出迷人的簡約風采
‧附大小活動層板各4+隔板托可調整
pchome聯名卡每週四享6%回饋*(免登錄)～

↑立即申辦，請點圖片了解",999,999,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJA-A900FDOPC,DEABJA,/items/DEABJAA900FDOPC/000002_1660109019.jpg,/items/DEABJAA900FDOPC/000001_1660109018.jpg,TZUMii四門二格鞋櫃-雙色可選,"TZUMii四門二格鞋櫃-雙色可選\r\n●四門+開放空間收納更便利
●輕巧但具多層大容量收納
●活動板可依需求調整高度
●門把設計好開關",1399,1399,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJA-A900AXDER,DEABJA,/items/DEABJAA900AXDER/000002_1663035128.jpg,/items/DEABJAA900AXDER/000001_1663035128.jpg,TZUMii雙門十層鞋櫃-淺橡木色,"TZUMii雙門十層鞋櫃-淺橡木色\r\n●大容量10層可收納
●半開放式結合使用更便利
●結構穩固不易搖晃

★其他規格選擇★►胡桃木色►白色►淺橡木色",1499,1499,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJM-A900BLCDU,DEABJM,/items/DEABJMA900BLCDU/000002_1646105410.jpg,/items/DEABJMA900BLCDU/000001_1646105410.jpg,日本【YAMAZAKI】tower鞋櫃分層架(黑)2件組,"日本【YAMAZAKI】tower鞋櫃分層架(黑)2件組★日本百年品牌★玄關收納 /鞋架/客廳收納\r\n■日本百年品牌
★耐重3kg
★可放置約6雙鞋(*視鞋子尺寸而定)
★開放式設計、找鞋子更方便
★雙層收納、有效利用空間
★各種鞋類皆可使用",1500,1500,,,,,1,0,[],ec
DEABJM-A900BKZMH,DEABJM,/items/DEABJMA900BKZMH/000002_1646105464.jpg,/items/DEABJMA900BKZMH/000001_1646105463.jpg,日本【YAMAZAKI】tower鞋櫃分層架(黑)2件組,"日本【YAMAZAKI】tower鞋櫃分層架(黑)2件組★日本百年品牌★玄關收納 /鞋架/客廳收納\r\n■日本百年品牌
★耐重3kg
★可放置約6雙鞋(*視鞋子尺寸而定)
★開放式設計、找鞋子更方便
★雙層收納、有效利用空間
★各種鞋類皆可使用

►白色
►黑色",1500,1500,,,,,1,0,[],ec
DEABDE-A900ASNMR,DEABDE,/items/DEABDEA900ASNMR/000001_1637028063.jpg,/items/DEABDEA900ASNMR/000001_1637028063.jpg,【RICHOME】茵德絲雙門透氣鞋櫃,"【RICHOME】茵德絲北歐風雙門透氣鞋櫃/鞋架/玄關櫃/置物櫃/收納櫃 (北歐風典雅設計)\r\n✓ 高貴典雅風格家具
✓ 塑合板貼pu防潑水設計
✓ 置物平台層板加厚設計
✓ 大容量空間，可收納16雙鞋
✓ 透氣孔通風設計，鞋子不悶臭
✓ 雙門鞋櫃，有效阻隔灰塵
✓ 可移動層板放置長靴，調整收納空間大小",1611,1611,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABDE-A9008HT31,DEABDE,/items/DEABDEA9008HT31/000001_1609296770.jpg,/items/DEABDEA9008HT31/000001_1609296770.jpg,RICHOME查爾斯雙門時尚鞋櫃,"【RICHOME】查爾斯北歐風雙門時尚鞋櫃/收納櫃/置物櫃/玄關櫃\r\n◆活動層板，依需求調整高低
◆雙門設計，更防塵
◆白色系，更具空間感",1399,1399,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAAIN-A9008ZOFW,DEABNA,/items/QFAAINA9008ZOFW/000001_1591255622.jpg,/items/QFAAINA9008ZOFW/000001_1591255622.jpg,Peachy Life 日系大空間雙門一抽鞋櫃/六層/收納櫃(2色可選),"★小資推薦 日式收納大空間★Peachy Life 日系大空間雙門一抽鞋櫃/六層/收納櫃(5色可選)\r\n超大容量空間設計
更可收納約20雙鞋
單格抽屜可做收納
層板皆可調整高度",1180,1180,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
CCAA07-A9005SERS,DEABHV,/items/CCAA07A9005SERS/000001_1563434488.jpg,/items/CCAA07A9005SERS/000001_1563434488.jpg,【Hopma】簡易二門高鞋櫃,"《Hopma》簡易二門高鞋櫃/收納櫃\r\n。mit台灣製
。diy自行組裝
。附門設計防塵效果佳
。活動板可依需求調整高度",1288,1288,,,,,1,0,[],ec
DEABHV-A90091YEP,DEABHV,/items/DEABHVA90091YEP/000001_1611108666.jpg,/items/DEABHVA90091YEP/000001_1611108666.jpg,《HOPMA》樂活三門五層鞋櫃-拼版柚木,"《HOPMA》樂活三門五層鞋櫃-拼版柚木\r\n★mit台灣製造
★diy自行組裝
★霧黑金屬質感把手
★高質感實木腳設計


◤淺橡木
◤拼版柚木",1180,1180,,,,,1,0,[],ec
DEABHV-A9007NME9,DEABHV,/items/DEABHVA9007NME9/000001_1557813544.jpg,/items/DEABHVA9007NME9/000001_1557813544.jpg,《Hopma》雅品雙開四門鞋櫃,"《Hopma》雅品雙開四門鞋櫃\r\n。mit台灣製
。diy自行組裝
。活動板設計調整高度
。深度32cm男鞋也可放
。附門設計讓愛鞋阻隔灰塵",1575,1575,,,,,1,0,[],ec
DEABHV-A900B9S3E,DEABHV,/items/DEABHVA900B9S3E/000001_1645502246.jpg,/items/DEABHVA900B9S3E/000001_1645502246.jpg,《HOPMA》加大加深款二門鞋櫃-白櫻桃,"《HOPMA》加大加深款二門鞋櫃-白櫻桃\r\n。mit台灣製 
。diy自行組裝 
。可調整門板活頁
。高質感實木腳設計
。霧黑質感把手
。透氣孔設計

▼兩色可選▼
白櫻桃拼版柚木",1588,1588,,,,,1,0,[],ec
DEABHV-A900AYRXS,DEABHV,/items/DEABHVA900AYRXS/000001_1604289035.jpg,/items/DEABHVA900AYRXS/000001_1604289035.jpg,《HOPMA》合馬雙門鞋櫃-胡桃木,"《HOPMA》合馬雙門鞋櫃-胡桃木\r\n■ 金屬質感把手
■ 磁扣開合設計
■ 層板半圓孔溝槽固定不滑動
■ 附腳粒保護地板被刮傷
■ 防撞墊片貼心設計",858,858,,,,,1,0,[],ec
QFAA8D-A9009M5KA,DEABHV,/items/QFAA8DA9009M5KA/000001_1564628592.jpg,/items/QFAA8DA9009M5KA/000001_1564628592.jpg,《HOPMA》簡約開放式十層鞋櫃,"《HOPMA》簡約開放式十層鞋櫃/收納櫃\r\n。mit台灣製 
。diy自行組裝 
。開放式設計
。六片活動層板可依需求調整高度 
。層板半圓孔溝槽固定不滑動",1038,1038,,,,,1,0,[],ec
DEABHV-A900AT88U,DEABHV,/items/DEABHVA900AT88U/000001_1597133325.jpg,/items/DEABHVA900AT88U/000001_1597133325.jpg,《HOPMA》日式雙門六層鞋櫃-黑胡桃,"《HOPMA》日式雙門六層鞋櫃-黑胡桃\r\nmit台灣製造 diy傢具
金屬質感把手
磁扣開合設計
層板半圓孔溝槽固定不滑動
附腳粒保護地板被刮傷",1099,1099,,,,,1,0,[],ec
DEABHV-A90094ACD,DEABHV,/items/DEABHVA90094ACD/000002_1648437022.jpg,/items/DEABHVA90094ACD/000001_1648437022.jpg,《HOPMA》工業風四門十層鞋櫃-淺橡木,"《HOPMA》工業風四門十層鞋櫃-淺橡木(漂流木色)\r\n★mit台灣製造
★diy自行組裝
★大容量收納機能鞋櫃
★門板伸縮轉軸輕鬆組裝
★活動層板擺放不設限

◤漂流木色
◤拼版柚木",1288,1288,,,,,1,0,[],ec
DEABHV-A900FEAXO,DEABHV,/items/DEABHVA900FEAXO/000002_1660641223.jpg,/items/DEABHVA900FEAXO/000001_1660641223.jpg,《HOPMA》艾爾五層一掀門鞋櫃-漂流木配白,"《HOPMA》艾爾五層一掀門鞋櫃-漂流木配白\r\n。mit台灣製造
。diy自行組裝 
。可調式活動層板。30.5cm內深好收納
。導圓角貼心安全設計",999,999,,,,,1,0,[],ec
QFAA8D-A9009NNO9,DEABHV,/items/QFAA8DA9009NNO9/000001_1544778421.jpg,/items/QFAA8DA9009NNO9/000001_1544778421.jpg,《HOPMA》歐森四門十層鞋櫃,"《HOPMA》歐森四門十層鞋櫃/透氣/通風\r\n。mit台灣製 
。diy自行組裝 
。伸縮轉軸組裝更便利
。磁扣開合設計
。透氣孔貼心設計
。活動層板半圓孔設計不滑動",1299,1299,,,,,1,0,[],ec
DEABHV-A900AUISC,DEABHV,/items/DEABHVA900AUISC/000001_1645502193.jpg,/items/DEABHVA900AUISC/000001_1645502193.jpg,《HOPMA》加大加深款二門鞋櫃-拼版柚木,"《HOPMA》加大加深款二門鞋櫃-拼版柚木\r\n。mit台灣製 
。diy自行組裝 
。可調整門板活頁
。高質感實木腳設計
。霧黑質感把手
。透氣孔設計

▼兩色可選▼
白櫻桃拼版柚木",1588,1588,,,,,1,0,[],ec
DEABHV-A900AUVSM,DEABHV,/items/DEABHVA900AUVSM/000001_1599448434.jpg,/items/DEABHVA900AUVSM/000001_1599448434.jpg,《HOPMA》工業風機能雙門鞋櫃-白櫻桃,"《HOPMA》工業風機能雙門鞋櫃-白櫻桃\r\n★mit台灣製造★diy自行組裝 
★磁扣開合設計
★層板半圓孔溝槽固定不滑動
★附腳粒保護地板被刮傷
★透氣孔設計",929,929,,,,,1,0,[],ec
QFAA8D-A9008XPP9,DEABHV,/items/QFAA8DA9008XPP9/000001_1564121395.jpg,/items/QFAA8DA9008XPP9/000001_1564121395.jpg,《HOPMA》加寬開放式五層鞋櫃-2入,"《HOPMA》加寬開放式五層鞋櫃/收納櫃-2入\r\n。mit台灣製造
。diy商品
。歐盟等級e1塑合板
。可放28雙鞋
。簍空設計達到通風透氣效果",1330,1330,,,,,1,0,[],ec
DEABHV-A900AUVTC,DEABHV,/items/DEABHVA900AUVTC/000001_1614045969.jpg,/items/DEABHVA900AUVTC/000001_1614045969.jpg,《HOPMA》工業風機能雙門鞋櫃-拼版柚木,"《HOPMA》工業風機能雙門鞋櫃-拼版柚木\r\n★mit台灣製造★diy自行組裝 
★磁扣開合設計
★層板半圓孔溝槽固定不滑動
★附腳粒保護地板被刮傷
★透氣孔設計",959,959,,,,,1,0,[],ec
QFAA8D-A9009QIVG,DEABHV,/items/QFAA8DA9009QIVG/000001_1573699420.jpg,/items/QFAA8DA9009QIVG/000001_1573699420.jpg,《HOPMA》雅典加深款三門五層鞋櫃,"《HOPMA》雅典加深款三門五層鞋櫃/透氣/通風\r\n。mit台灣製 
。diy自行組裝 
。金屬質感把手
。磁扣開合設計
。層板半圓孔溝槽固定不滑動
。加深款大容量收納",1068,1068,,,,,1,0,[],ec
QFAA8D-A9009QIVX,DEABHV,/items/QFAA8DA9009QIVX/000001_1573699322.jpg,/items/QFAA8DA9009QIVX/000001_1573699322.jpg,《HOPMA》雅典加深款二門五格鞋櫃,"《HOPMA》雅典加深款二門五格鞋櫃/透氣/通風\r\n。mit台灣製 
。diy自行組裝 
。金屬質感把手
。磁扣開合設計
。層板半圓孔溝槽固定不滑動
。加深款大容量收納",999,999,,,,,1,0,[],ec
QFAAM0-A900A64DN,DEABHV,/items/QFAAM0A900A64DN/000001_1564121859.jpg,/items/QFAAM0A900A64DN/000001_1564121859.jpg,《HOPMA》日式雙門六層鞋櫃,"《HOPMA》日式雙門六層鞋櫃/收納櫃\r\nmit台灣製
diy自行組裝
附門設計防塵效果佳
大容量設計最多可收納21雙鞋",1199,1199,,,,,1,0,[],ec
DEABHV-A900C7DA1,DEABHV,/items/DEABHVA900C7DA1/000001_1640663364.jpg,/items/DEABHVA900C7DA1/000001_1640663364.jpg,《HOPMA》復刻經典六層鞋櫃/收納櫃/置物櫃/玄關櫃,"《HOPMA》復刻經典六層鞋櫃/收納櫃/置物櫃/玄關櫃\r\n。mit台灣製造。diy自行組裝 
。可調式活動層板。30.5cm內深好收納
。導圓角貼心安全設計",929,929,,,,,1,0,[],ec
DEABHV-A900BR05K,DEABHV,/items/DEABHVA900BR05K/000001_1631073376.jpg,/items/DEABHVA900BR05K/000001_1631073376.jpg,《HOPMA》復古質感多層五格鞋櫃/收納櫃/置物櫃,"《HOPMA》復古質感多層五格鞋櫃/收納櫃/置物櫃\r\n。mit台灣製造
。diy自行組裝 
。門板三向封邊
。活動式層板
。伸縮轉軸設計",1199,1199,,,,,1,0,[],ec
DEABHV-A900F8BAH,DEABHV,/items/DEABHVA900F8BAH/000002_1656390959.jpg,/items/DEABHVA900F8BAH/000001_1656390958.jpg,《HOPMA》大容量二門一抽鞋櫃-漂流木,"《HOPMA》大容量二門一抽鞋櫃-漂流木\r\n★mit台灣製造
★diy自行組裝
★霧黑金屬質感把手
★抽屜防落安全卡榫
★磁扣開合設計",1358,1358,,,,,1,0,[],ec
DEABHV-A90094AC2,DEABHV,/items/DEABHVA90094AC2/000002_1648437046.jpg,/items/DEABHVA90094AC2/000001_1648437046.jpg,《HOPMA》工業風四門十層鞋櫃-拼版柚木,"《HOPMA》工業風四門十層鞋櫃-拼版柚木\r\n★mit台灣製造
★diy自行組裝
★大容量收納機能鞋櫃
★門板伸縮轉軸輕鬆組裝
★活動層板擺放不設限

◤淺橡木
◤拼版柚木",1288,1288,,,,,1,0,[],ec
DEABHV-A900FMI6X,DEABHV,/items/DEABHVA900FMI6X/000002_1664947323.jpg,/items/DEABHVA900FMI6X/000001_1664947323.jpg,《Hopma》木質二門四層收納櫃 儲藏櫃 書櫃 置物櫃 玄關櫃 門櫃 鞋櫃 收藏櫃 美背,"《Hopma》木質二門四層收納櫃 儲藏櫃 書櫃 置物櫃 玄關櫃 門櫃 鞋櫃 收藏櫃 美背\r\n。mit台灣製造
。diy自行組裝 
。美背設計
。可堆疊組合
。活動層板任意擺放",1111,1111,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
CCAA07-A9005SFGR,DEABHV,/items/CCAA07A9005SFGR/000001_1563860221.jpg,/items/CCAA07A9005SFGR/000001_1563860221.jpg,【Hopma】組合式四門鞋櫃,"【Hopma】組合式四門鞋櫃/收納櫃\r\n。mit台灣製
。diy自行組裝
。活動板設計調整高度
。附門設計讓愛鞋阻隔灰塵",1138,1138,,,,,1,0,[],ec
CCAA07-A9005SETY,DEABHV,/items/CCAA07A9005SETY/000001_1561714511.jpg,/items/CCAA07A9005SETY/000001_1561714511.jpg,【Hopma】三門五層鞋櫃,"《Hopma》三門五層鞋櫃/收納櫃\r\n。mit台灣製
。diy自行組裝
。附大小各四片活動板
。附上四顆腳蹄，防止濕氣滲透",1032,1032,,,,,1,0,[],ec
DEABHV-A90091YDP,DEABHV,/items/DEABHVA90091YDP/000001_1530842712.jpg,/items/DEABHVA90091YDP/000001_1530842712.jpg,《HOPMA》樂活三門五層鞋櫃-淺橡木,"《HOPMA》樂活三門五層鞋櫃-淺橡木\r\n★mit台灣製造
★diy自行組裝
★霧黑金屬質感把手
★高質感實木腳設計

◤淺橡木
◤拼版柚木",1180,1180,,,,,1,0,[],ec
DEABHV-A900A8PTD,DEABHV,/items/DEABHVA900A8PTD/000001_1567740100.jpg,/items/DEABHVA900A8PTD/000001_1567740100.jpg,《HOPMA》樂活四門五層鞋櫃-拼版柚木,"《HOPMA》樂活四門五層鞋櫃-拼版柚木\r\n。mit台灣製 
。diy自行組裝 
。活動板設計方便依鞋子調整高度 

◤淺橡木
◤拼版柚木",1318,1318,,,,,1,0,[],ec
